150.49990711168846,0.00012191916720957985
156.91056055902104,0.00014598870253651724
156.91056055902104,0.00018787345178748765
160.21757161127488,0.00024177510501346093
170.56269831425269,0.0003284217605675754
181.5758019777124,0.0004381547689974699
185.40265201140568,0.0006059999850587558
197.37396019462818,0.000794042056499311
210.11824663928846,0.001098218046275299
228.39976470784646,0.0015189156132132163
243.1473637450214,0.0019902358199691997
269.87298971306376,0.002703490716724301
305.8491278232809,0.0034791331383972977
346.6211609013551,0.004811894743746038
409.56123185992067,0.006655201196340837
464.15888336127773,0.00856460533844401
571.8029305225406,0.011426230305614297
689.8713605569583,0.014184031497801612
832.3190888192688,0.017293053078864185
1091.5496086248747,0.02185712893833685
1344.6931371916198,0.025245903818785023
1800.6727096504728,0.02863940600540589
2513.9828972930236,0.03307971927508916
3366.463522776572,0.03491692529556116
5108.969774506924,0.036856167428661206
6985.586883093734,0.036856167428661206
10168.253779481496,0.035551728434828365
14495.456068688844,0.03368112130187573
21099.655393660563,0.029690222930443596
28254.456425458702,0.026172208750376336
37835.41925229735,0.022254499953911013
51733.053846596624,0.01926726325357021
67845.60805799777,0.015803309434069292
88976.50903054685,0.012730672038661916
124223.25321243575,0.010072328708646234
169852.70348360442,0.0076870374774056895
232242.67707232395,0.005973279444215652
317549.6176834545,0.004477310508156859
407856.36696080427,0.003417010571213766
523845.1152420734,0.0028026852950364368
658931.9708984718,0.0022174451963545574
778581.9798516755,0.001885516598569966
939347.0740951952,0.0015746465956842633
