61.803863546574895,0.0001861291964926533
64.64677658766354,0.00024905200970704613
66.1169026241483,0.0003205547319703642
67.62046065333548,0.00043733017458340393
70.73093107386056,0.0005966459469356149
73.98447987840585,0.0008462279245385916
75.66695371401148,0.0011545017716663387
79.14755439411145,0.0017022708716341974
84.67093878154408,0.0023679232526896544
90.5797775942568,0.0034914167117310034
101.35831333340637,0.005456709829976573
110.89753043488962,0.008203451735982772
126.91578052463457,0.011863121767789916
145.2477371047881,0.017491741569881866
166.2275963387135,0.02629655272459768
203.5137468173683,0.03802779818605681
260.62473155967956,0.054992509855741514
326.34117658524565,0.07649666394524196
417.92057231753085,0.10235711672563445
585.5690645496159,0.14238262594496368
820.4696109025008,0.19051647891446988
1175.7432659207086,0.2549224562833789
1802.4340163707016,0.31561441444480304
2701.7217869999845,0.3758738899380855
4235.972431743689,0.4390316037837242
6208.243607191266,0.47448511955958683
9098.805364596194,0.5228548164070139
13335.214321633213,0.5435562820598686
18684.624527060896,0.5435562820598686
30642.777306368498,0.5435562820598686
49136.72985920643,0.5128016451279942
80584.21877614802,0.4390316037837242
118104.27690899494,0.3758738899380855
165481.7099943178,0.30954595018479103
226708.99410414867,0.259920059431172
324876.83833702386,0.20590142827242874
455200.91357050376,0.15997319458550519
596198.1512560965,0.1292107008958171
816788.0496440596,0.10436376712515215
977764.7473167109,0.08763234194289041
